ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
41,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Inappropriate environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
41,Pigs,Boars,Appropiate behaviour,Expression of social behaviours,Inappropriate environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
42,Pigs,Meat pigs,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
42,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
42,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
42,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
42,Pigs,Boars,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,14,,"F, R",Y
43,Pigs,Meat pigs,Appropiate behaviour,Expression of social behaviours,Competition/aggressive interactions during feeding,Group (social) stress,Di(stress),Low,Moderate,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,16,,"F, R",Y
43,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Competition/aggressive interactions during feeding,Group (social) stress,Di(stress),Low,Moderate,Agonistic behaviour,Welfare outcome,Behavioural ,Moderate,Low,16,,"F, R",Y
43,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
43,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
43,Pigs,Boars,,,,,,,,,,,,,,,,
44,Pigs,Meat pigs,,,,,,,,,,,,,,,,
44,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
44,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
44,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Inadequate access to udder due to bars etc.,Inability to perform sucking behaviour,Di(stress),High,Moderate,Agonistic behaviour,Welfare outcome,Behavioural,Moderate,Low,16,,"F, R",Y
44,Pigs,Boars,,,,,,,,,,,,,,,,
45,Pigs,Meat pigs,,,,,,,,,,,,,,,,
45,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
45,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
45,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
45,Pigs,Boars,Appropiate behaviour,Positive emotional state,Solitary living,Isolation stress,Di(stress),High,Difficult,Apathetic dog-sitting,Welfare outcome,Behavioural,Easy,Low,17,17b,F ,Y
46,Pigs,Meat pigs,,,,,,,,,,,,,,,,
46,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
46,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inadequate length or width of pens,Restriction of movement,Discomfort,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
46,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
46,Pigs,Boars,,,,,,,,,,,,,,,,
47,Pigs,Meat pigs,,,,,,,,,,,,,,,,
47,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
47,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Inappropriate environmental enrichment,Restriction of movement,Discomfort,High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
47,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
47,Pigs,Boars,,,,,,,,,,,,,,,,
48,Pigs,Meat pigs,,,,,,,,,,,,,,,,
48,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
48,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Insufficient environmental enrichment,Restriction of movement,Frustration,High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
48,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
48,Pigs,Boars,,,,,,,,,,,,,,,,
49,Pigs,Meat pigs,,,,,,,,,,,,,,,,
49,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
49,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Lack of overall space,Restriction of movement,Frustration,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
49,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
49,Pigs,Boars,,,,,,,,,,,,,,,,
50,Pigs,Meat pigs,,,,,,,,,,,,,,,,
50,Pigs,Pregnant sows - Groups,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
50,Pigs,Lactating sows - Pens,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,14,17b,R,N (research only)
50,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
50,Pigs,Boars,,,,,,,,,,,,,,,,
51,Pigs,Meat pigs,,,,,,,,,,,,,,,,
51,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
51,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Frustration,High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
51,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
51,Pigs,Boars,,,,,,,,,,,,,,,,
52,Pigs,Meat pigs,,,,,,,,,,,,,,,,
52,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
52,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance,Restriction of movement,Di(stress),High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
52,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
52,Pigs,Boars,,,,,,,,,,,,,,,,
53,Pigs,Meat pigs,,,,,,,,,,,,,,,,
53,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Restriction of movement,Di(stress),High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
53,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Insufficient space allowance in loose housed sows (inability to resolve social conflicts),Restriction of movement,Di(stress),High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
53,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
53,Pigs,Boars,,,,,,,,,,,,,,,,
54,Pigs,Meat pigs,,,,,,,,,,,,,,,,
54,Pigs,Pregnant sows - Groups,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
54,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Large group size,Restriction of movement,Di(stress),High,Easy,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,15,17b,R,N (research only)
54,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
54,Pigs,Boars,,,,,,,,,,,,,,,,
55,Pigs,Meat pigs,,,,,,,,,,,,,,,,
55,Pigs,Lactating sows - Pens,Appropiate behaviour,Positive emotional state,Post-partum restraint,Restriction of movement,Frustration,High,Moderate,Atypical lying down movements ,Welfare outcome,Behavioural,Moderate,Medium,16,17b,R,N (research only)
55,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
55,Pigs,Boars,,,,,,,,,,,,,,,,
55,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
56,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
56,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
56,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
56,Pigs,Boars,,,,,,,,,,,,,,,,
56,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Lack of space for exploration,General disruption of behaviour,Frustration,Low,Difficult,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,"14, 15",,"F, R",Y
57,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
57,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
57,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
57,Pigs,Boars,,,,,,,,,,,,,,,,
57,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Provision of inappropriate or poor quality enrichment material such as chains or tyres ,General disruption of behaviour,Frustration,Low,Easy,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,14,,"F, R",Y
58,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
58,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
58,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
58,Pigs,Boars,,,,,,,,,,,,,,,,
58,Pigs,Meat pigs,,,,,,,,,,,,,,,,
59,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
59,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
59,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,,17b,"F, R",Y
59,Pigs,Boars,,,,,,,,,,,,,,,,
59,Pigs,Meat pigs,,,,,,,,,,,,,,,,
60,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
60,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
60,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Inappropriate environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Belly nosing,Welfare outcome,Behavioural ,Moderate,Low,,17b,"F, R",Y
60,Pigs,Boars,,,,,,,,,,,,,,,,
60,Pigs,Meat pigs,,,,,,,,,,,,,,,,
61,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
61,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
61,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Insufficient environmental enrichment,Group (social) stress,Di(stress),Low,Easy,Belly nosing,Welfare outcome,Behavioural ,Moderate,Low,,17b,"F, R",Y
61,Pigs,Boars,,,,,,,,,,,,,,,,
61,Pigs,Meat pigs,,,,,,,,,,,,,,,,
62,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
62,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
62,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Inadequate access to udder due to bars etc.,Inability to perform sucking behaviour,Di(stress),High,Moderate,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,16,17b,"F, R",Y
62,Pigs,Boars,,,,,,,,,,,,,,,,
62,Pigs,Meat pigs,,,,,,,,,,,,,,,,
63,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
63,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
63,Pigs,Unweaned piglets,Appropiate behaviour,Positive emotional state,Forced weaning (before suckling motivation ceases),Inability to perform sucking behaviour,Di(stress),High,Difficult,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,16,17b,"F, R",Y
63,Pigs,Boars,,,,,,,,,,,,,,,,
63,Pigs,Meat pigs,,,,,,,,,,,,,,,,
64,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
64,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
64,Pigs,Unweaned piglets,Appropiate behaviour,Positive emotional state,Inadequate access to udder due to bars etc.,Inability to perform sucking behaviour,Frustration,High,Moderate,Belly nosing,Welfare outcome,Behavioural,Moderate,Low,16,17b,"F, R",Y
64,Pigs,Boars,,,,,,,,,,,,,,,,
64,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Biting,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
65,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
65,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
65,Pigs,Unweaned piglets,Appropiate behaviour,Expression of other behaviours,Insufficient foraging/exploration/enrichment material,General disruption of behaviour,Frustration,Low,Easy,Biting,Welfare outcome,Behavioural,Moderate,Low,15,,"F, R",Y
65,Pigs,Boars,,,,,,,,,,,,,,,,
65,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Lack of space for exploration,General disruption of behaviour,Frustration,Low,Difficult,Biting,Welfare outcome,Behavioural,Moderate,Low,"14, 15",,"F, R",Y
66,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
66,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
66,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
66,Pigs,Boars,,,,,,,,,,,,,,,,
66,Pigs,Meat pigs,Appropiate behaviour,Expression of other behaviours,Provision of inappropriate or poor quality enrichment material such as chains or tyres ,General disruption of behaviour,Frustration,Low,Easy,Biting,Welfare outcome,Behavioural,Moderate,Low,14,,"F, R",Y
67,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
67,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
67,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
67,Pigs,Boars,,,,,,,,,,,,,,,,
67,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate diet,Gastro-enteric disorders,Discomfort,High,Easy,Body condition,Welfare outcome ,Health/physical/production,Moderate,Low,,17b,F,Y
68,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
68,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
68,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
68,Pigs,Boars,,,,,,,,,,,,,,,,
68,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate materials in feed,Gastro-enteric disorders,Pain,High,Easy,Body condition,Welfare outcome ,Health/physical/production,Moderate,Low,,17b,F,Y
69,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
69,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
69,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
69,Pigs,Boars,,,,,,,,,,,,,,,,
69,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate perforation of slats to keep pen clean from manure and urine ,Gastro-enteric disorders,Pain,High,Moderate,Body condition,Welfare outcome ,Health/physical/production,Moderate,Low,,17b,F,Y
70,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
70,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
70,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
70,Pigs,Boars,,,,,,,,,,,,,,,,
70,Pigs,Meat pigs,Good Health,Absence of disease,Inappropriate water quality,Gastro-enteric disorders,Discomfort,High,Moderate,Body condition,Welfare outcome ,Health/physical/production,Moderate,Low,,17b,F,Y
71,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
71,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
71,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
71,Pigs,Boars,,,,,,,,,,,,,,,,
71,Pigs,Meat pigs,Good Health,Absence of disease,Inadequate pest control,Gastro-enteric disorders,Discomfort,High,Easy,Body condition,Welfare outcome ,Health/physical/production,Moderate,Low,,17b,F,Y
72,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
72,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
72,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
72,Pigs,Boars,,,,,,,,,,,,,,,,
72,Pigs,Meat pigs,Appropiate behaviour,Expression of social behaviours,Aggression during mixing of unfamiliar animals,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
73,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Aggression during mixing of unfamiliar animals,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
73,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Aggression during mixing of unfamiliar animals,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
73,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
73,Pigs,Boars,Appropiate behaviour,Expression of social behaviours,Aggression during mixing of unfamiliar animals,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
73,Pigs,Meat pigs,Appropiate behaviour,Expression of social behaviours,Grouping of pigs of different age and/or size,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
74,Pigs,Pregnant sows - Groups,,,,,,,,,,,,,,,,
74,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
74,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
74,Pigs,Boars,,,,,,,,,,,,,,,,
74,Pigs,Meat pigs,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
75,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
75,Pigs,Lactating sows - Pens,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
75,Pigs,Unweaned piglets,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
75,Pigs,Boars,Appropiate behaviour,Expression of social behaviours,Insufficient foraging/exploration/enrichment material,Group (social) stress,Di(stress),Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
75,Pigs,Meat pigs,,,,,,,,,,,,,,,,
76,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Lack of bulky or high-fibre food,Group (social) stress,Frustration,Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
76,Pigs,Lactating sows - Pens,,,,,,,,,,,,,,,,
76,Pigs,Unweaned piglets,,,,,,,,,,,,,,,,
76,Pigs,Boars,Appropiate behaviour,Expression of social behaviours,Lack of bulky or high-fibre food,Group (social) stress,Frustration,Low,Easy,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
76,Pigs,Meat pigs,,,,,,,,,,,,,,,,
77,Pigs,Pregnant sows - Groups,Appropiate behaviour,Expression of social behaviours,Poor flooring conditions,Group (social) stress,Di(stress),Low,Moderate,Body condition,Welfare outcome,Health/physical/production ,Moderate,Low,,17b,F ,Y
